id,name
1167,yes
1168,murad
1169,sarfnahw
1170,yes
1171,murad
1172,yes
1173,murad
1174,yes
1175,lughawi
1176,murad
1177,yes
1178,murad
1179,yes
1180,murad
1181,yes
1182,murad
1183,yes
1184,lughawi
1185,murad
1186,yes
1187,murad
1188,yes
1189,lughawi
1190,murad
1191,yes
1192,qahabsawab
1193,yes
1194,samiyat
1195,yes
1196,samiyat
1197,yes
1198,samiyat
1199,yes
1200,kalamterm
1201,sifatilahi
1202,yes
1203,samiyat
1204,yes
1205,kalamterm
1206,samiyat
1207,yes
1208,yes
1209,arz
1210,murad
1211,yes
1212,lughawi
1213,murad
1214,yes
1215,qlazim
1216,yes
1217,murad
1218,sarfnahw
1219,yes
1220,murad
1221,yes
1222,murad
1223,yes
1224,sarfnahw
1225,yes
1226,sarfnahw
1227,yes
1228,sarfnahw
1229,yes
1230,sarfnahw
1231,yes
1232,murad
1233,yes
1234,murad
1235,yes
1236,murad
1237,yes
1238,murad
1239,yes
1240,murad
1241,yes
1242,lughawi
1243,murad
1244,yes
1245,lughawi
1246,murad
1247,yes
1248,kutub
1249,murad
1250,yes
1251,kutub
1252,murad
1253,yes
1254,sarfnahw
1255,yes
1256,murad
1257,yes
1258,sarfnahw
1259,yes
1260,lughaterm
1261,buyu
1262,fiqhterm
1263,murad
1264,yes
1265,fiqhterm
1266,fiqhterm
1267,fiqhterm
1268,fiqhterm
1269,fiqhterm
1270,fiqhterm
1271,fiqhterm
1272,fiqhterm
1273,usulfiqh
1274,yes
1275,usulfiqh
1276,yes
1277,fiqhterm
1278,yes
1279,buyu
1280,fiqhterm
1281,fiqhterm
1282,lughawi
1283,murad
1284,yes
1285,lughawi
1286,sarfnahw
1287,yes
1288,lughawi
1289,murad
1290,yes
1291,lughawi
1292,sarfnahw
1293,yes
1294,murad
1295,sarfnahw
1296,yes
1297,murad
1298,sarfnahw
1299,yes
1300,lughaterm
1301,murad
1302,sarfnahw
1303,yes
1304,areason
1305,yes
1306,
1307,yes
1308,salat
1309,murad
1310,yes
1311,lughawi
1312,tabeer
1313,yes
1314,murad
1315,yes
1316,lughawi
1317,yes
1318,murad
1319,yes
1320,lughawi
1321,yes
1322,murad
1323,yes
1324,murad
1325,yes
1326,murad
1327,yes
1328,murad
1329,yes
1330,murad
1331,yes
1332,israel
1333,yes
1334,murad
1335,yes
1336,murad
1337,yes
1338,lughawi
1339,murad
1340,yes
1341,lughawi
1342,murad
1343,tabeer
1344,yes
1345,yes
1346,sother
1347,yes
1348,sother
1349,yes
1350,sother
